State,District,Block,ASSAM AND BENGAL PLAIN  HOT SUBHUMID  TO HUMID  (INCLUSION  OF PERHUMID) ECO-REGION,CENTRAL HIGHLANDS ( MALWA )  GUJARAT PLAIN AND KATHIAWAR PENINSULA  SEMI-ARID ECO-REGION,CENTRAL HIGHLANDS (MALWA AND BUNDELKHAND)  HOT SUBHUMID (DRY) ECO-REGION,DECCAN PLATEAU  (TELANGANA) AND EASTERN GHATS  HOT SEMI ARID ECO-REGION,DECCAN PLATU  HOT SEMI-ARID ECO-REGION,EASTERN COASTAL PLAIN  HOT SUBHUMID TO SEMI-ARID EGO-REGION,EASTERN GHATS AND TAMIL NADU UPLANDS AND DECCAN (K ARNATAKA) PLATEAU  HOT SEMI-ARID ECO-REGION,EASTERN HIMALAYAS  WARM PERHUMID ECO-REGION,EASTERN PLAIN  HOT SUBAUMID (MOIST) ECO-REGION,EASTERN PLATEAU (CHHATTISGARH REGION),EASTERN PLATEAU (CHHOTANAGPUR) AND EASTERN GHATS  HOT SUBHUMID ECO-REGION,KARNATAKA PLATEAU (RAYALSEEMA AS INCLUSION),WESTERN GHATS AND COASTAL PLAIN  HOT HUMID-PERHUMID ECO-REGION
Andhra Pradesh,S.P.S.Nellore,Kodavalur,0.0,0.0,0.0,0.0,0.0,120.34770694939773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,S.P.S.Nellore,Kondapuram,0.0,0.0,0.0,250.4209970163525,0.0,147.0825273708128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,S.P.S.Nellore,Kovur,0.0,0.0,0.0,0.0,0.0,93.60387914986516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,S.P.S.Nellore,Lingasamudram,0.0,0.0,0.0,77.61722034849387,0.0,158.9673874982067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,S.P.S.Nellore,Manubolu,0.0,0.0,0.0,18.776171058381024,0.0,223.48426581609687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,S.P.S.Nellore,Marripadu,0.0,0.0,0.0,606.7393905756263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,S.P.S.Nellore,Muthukur,0.0,0.0,0.0,0.0,0.0,169.30109164936437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,S.P.S.Nellore,Nellore Rural,0.0,0.0,0.0,3.4493826020704734,0.0,305.7079547341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,S.P.S.Nellore,Nellore Urban,0.0,0.0,0.0,0.0,0.0,68.59439094501923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,S.P.S.Nellore,Podalakur,0.0,0.0,0.0,421.2910824851551,0.0,46.98960354381911,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,S.P.S.Nellore,Rapur,0.0,0.0,0.0,592.8071786038821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,S.P.S.Nellore,Sangam,0.0,0.0,0.0,61.01815596513814,0.0,162.0492005840859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,S.P.S.Nellore,Seetharamapuram,0.0,0.0,0.0,305.58681426329684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,S.P.S.Nellore,Sydapuram,0.0,0.0,0.0,369.46631743536386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,S.P.S.Nellore,Thotapalligudur,0.0,0.0,0.0,0.0,0.0,167.20200796468208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,S.P.S.Nellore,Udayagiri,0.0,0.0,0.0,537.5058649931276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,S.P.S.Nellore,Ulavapadu,0.0,0.0,0.0,0.0,0.0,194.6057084746619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,S.P.S.Nellore,Varikuntapadu,0.0,0.0,0.0,384.3127637851773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,S.P.S.Nellore,Venkatachalam,0.0,0.0,0.0,0.0,0.0,347.2335106917821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,S.P.S.Nellore,Vidavalur,0.0,0.0,0.0,0.0,0.0,166.48196167714136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,S.P.S.Nellore,Vinjamur,0.0,0.0,0.0,305.5717794137987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,S.P.S.Nellore,Voletivaripalem,0.0,0.0,0.0,106.10837063414863,0.0,186.87556331159612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Sri Satyasai,Agali,0.0,0.0,0.0,0.0,0.0,0.0,4.911574966952431,0.0,0.0,0.0,0.0,127.23334897829157,0.0
Andhra Pradesh,Sri Satyasai,Amadagur,0.0,0.0,0.0,0.0,0.0,0.0,1.5639532396002256,0.0,0.0,0.0,0.0,273.30260640894454,0.0
Andhra Pradesh,Sri Satyasai,Amarapuram,0.0,0.0,0.0,0.0,0.0,0.0,4.806334600712026,0.0,0.0,0.0,0.0,241.13898420862373,0.0
Andhra Pradesh,Sri Satyasai,Bathalapalle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.54691523260283,0.0
Andhra Pradesh,Sri Satyasai,Bukkapatnam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.4497203526316,0.0
Andhra Pradesh,Sri Satyasai,Chennekothapalle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.81972226235024,0.0
Andhra Pradesh,Sri Satyasai,Chilamathur,0.0,0.0,0.0,0.0,0.0,0.0,1.3666254638788213,0.0,0.0,0.0,0.0,254.21070512441642,0.0
Andhra Pradesh,Sri Satyasai,Dharmavaram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.4738389129971,0.0
Andhra Pradesh,Sri Satyasai,Gandlapenta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.33438808262326,0.0
Andhra Pradesh,Sri Satyasai,Gorantla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.72757836151817,0.0
Andhra Pradesh,Sri Satyasai,Gudibanda,0.0,0.0,0.0,0.0,0.0,0.0,0.31031982413743203,0.0,0.0,0.0,0.0,247.9514017535407,0.0
Andhra Pradesh,Sri Satyasai,Hindupur,0.0,0.0,0.0,0.0,0.0,0.0,1.5326929768616078,0.0,0.0,0.0,0.0,211.84551188268438,0.0
Andhra Pradesh,Sri Satyasai,Kadiri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.14630895453993,0.0
Andhra Pradesh,Sri Satyasai,Kanaganapalle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.72127637180404,0.0
Andhra Pradesh,Sri Satyasai,Kothacheruvu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.68887695104465,0.0
Andhra Pradesh,Sri Satyasai,Lepakshi,0.0,0.0,0.0,0.0,0.0,0.0,0.641844251196004,0.0,0.0,0.0,0.0,163.86568065292673,0.0
Andhra Pradesh,Sri Satyasai,Madakasira,0.0,0.0,0.0,0.0,0.0,0.0,1.409786272297344,0.0,0.0,0.0,0.0,356.37489225399645,0.0
Andhra Pradesh,Sri Satyasai,Mudigubba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.3250592786242,0.0
Andhra Pradesh,Sri Satyasai,Nallacheruvu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.54833015294776,0.0
Andhra Pradesh,Sri Satyasai,Nallamada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.1343762430646,0.0
Andhra Pradesh,Sri Satyasai,Nambulipulikunta,0.0,0.0,0.0,31.07811347503771,0.0,0.0,13.126679296064001,0.0,0.0,0.0,0.0,344.57649022459293,0.0
Andhra Pradesh,Sri Satyasai,Obuladevaracheruvu,0.0,0.0,0.0,0.0,0.0,0.0,0.09459221850170504,0.0,0.0,0.0,0.0,282.56046270484745,0.0
Andhra Pradesh,Sri Satyasai,Parigi,0.0,0.0,0.0,0.0,0.0,0.0,0.34765123251122265,0.0,0.0,0.0,0.0,168.34670638979054,0.0
Andhra Pradesh,Sri Satyasai,Penukonda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.25868551133334,0.0
Andhra Pradesh,Sri Satyasai,Puttaparthi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.58639523956015,0.0
Andhra Pradesh,Sri Satyasai,Ramagiri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.4035067693648,0.0
Andhra Pradesh,Sri Satyasai,Roddam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.09167734928315,0.0
Andhra Pradesh,Sri Satyasai,Rolla,0.0,0.0,0.0,0.0,0.0,0.0,2.183278154442957,0.0,0.0,0.0,0.0,169.38658666662337,0.0
Andhra Pradesh,Sri Satyasai,Somandepalle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.42785706982514,0.0
Andhra Pradesh,Sri Satyasai,Tadimarri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.19117977090167,0.0
Andhra Pradesh,Sri Satyasai,Talupula,0.0,0.0,0.0,15.233699724068874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.90970283786237,0.0
Andhra Pradesh,Sri Satyasai,Tanakal,0.0,0.0,0.0,0.0,0.0,0.0,5.847772342619538,0.0,0.0,0.0,0.0,305.2310161102311,0.0
Andhra Pradesh,Srikakulam,Amadalavalasa,0.0,0.0,0.0,0.0,0.0,122.7080829217343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Srikakulam,Burja,0.0,0.0,0.0,0.0,0.0,143.45789542911714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Srikakulam,Etcherla,0.0,0.0,0.0,0.0,0.0,191.10755116293555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Srikakulam,Ganguvarisigadam,0.0,0.0,0.0,0.0,0.0,145.71870809098283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Srikakulam,Gara,0.0,0.0,0.0,0.0,0.0,167.2257538901869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Srikakulam,Hiramandalam,0.0,0.0,0.0,0.0,0.0,169.71447469438704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Srikakulam,Ichchapuram,0.0,0.0,0.0,0.0,0.0,111.94528697557168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Srikakulam,Jalumuru,0.0,0.0,0.0,0.0,0.0,154.82925404336515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Srikakulam,Kanchili,0.0,0.0,0.0,0.0,0.0,197.3194522366194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Srikakulam,Kaviti,0.0,0.0,0.0,0.0,0.0,124.91516322050956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Srikakulam,Kotabommali,0.0,0.0,0.0,0.0,0.0,171.11849131521714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Srikakulam,Kothuru,0.0,0.0,0.0,0.0,0.0,159.78319593798025,0.0,0.0,0.0,0.0,61.21800914668453,0.0,0.0
Andhra Pradesh,Srikakulam,Lakshminarsupeta,0.0,0.0,0.0,0.0,0.0,73.49133591808756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Srikakulam,Laveru,0.0,0.0,0.0,0.0,0.0,181.20790976904559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Srikakulam,Mandasa,0.0,0.0,0.0,0.0,0.0,261.7645246815606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Srikakulam,Meliaputti,0.0,0.0,0.0,0.0,0.0,248.97303967938763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Srikakulam,Nandigam,0.0,0.0,0.0,0.0,0.0,198.70987055604039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Srikakulam,Narasannapeta,0.0,0.0,0.0,0.0,0.0,134.72925647477106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Srikakulam,Palasa,0.0,0.0,0.0,0.0,0.0,176.32408078212978,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Srikakulam,Pathapatnam,0.0,0.0,0.0,0.0,0.0,207.53096759092023,0.0,0.0,0.0,0.0,1.756720462087085,0.0,0.0
Andhra Pradesh,Srikakulam,Polaki,0.0,0.0,0.0,0.0,0.0,150.88933673398182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Srikakulam,Ponduru,0.0,0.0,0.0,0.0,0.0,131.41875596653395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Srikakulam,Ranastalam,0.0,0.0,0.0,0.0,0.0,212.05263627540427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Srikakulam,Santhabommali,0.0,0.0,0.0,0.0,0.0,192.2132160120817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Srikakulam,Saravakota,0.0,0.0,0.0,0.0,0.0,193.18139847632648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Srikakulam,Sarubujjili,0.0,0.0,0.0,0.0,0.0,89.3107829160144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Srikakulam,Sompeta,0.0,0.0,0.0,0.0,0.0,120.91221397767629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Srikakulam,Srikakulam,0.0,0.0,0.0,0.0,0.0,171.0160749574818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Srikakulam,Tekkali,0.0,0.0,0.0,0.0,0.0,149.95853531061525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Srikakulam,Vajrapukothuru,0.0,0.0,0.0,0.0,0.0,131.22344155215882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Balayapalle,0.0,0.0,0.0,254.25987471695416,0.0,0.0,26.233251676121196,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Buchinaidu  Kandriga,0.0,0.0,0.0,0.0,0.0,0.0,144.45235647375372,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Chandragiri,0.0,0.0,0.0,0.0,0.0,0.0,424.4766853988881,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Chillakur,0.0,0.0,0.0,5.896703982970028,0.0,352.76042901705813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Chinnagottigallu,0.0,0.0,0.0,0.0,0.0,0.0,135.70196805928498,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Chittamur,0.0,0.0,0.0,0.0,0.0,291.8715578803984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Dakkili,0.0,0.0,0.0,374.58903665447167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Doravarisatram,0.0,0.0,0.0,0.0,0.0,246.02287165126876,45.18438555584385,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Gudur,0.0,0.0,0.0,202.45568267691777,0.0,62.217273703571095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,K.V.B.Puram,0.0,0.0,0.0,0.0,0.0,0.0,522.5100260616471,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Kota,0.0,0.0,0.0,0.0,0.0,194.26292425761116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Nagalapuram,0.0,0.0,0.0,0.0,0.0,2.391901681125797,170.85819260361933,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Naidupet,0.0,0.0,0.0,42.02291300244582,0.0,137.38239890978426,1.2086333917025043,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Narayanavanam,0.0,0.0,0.0,0.0,0.0,0.0,215.2461963664919,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Ojili,0.0,0.0,0.0,163.50464407309477,0.0,94.83524285603544,1.9628527730217693,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Pakala,0.0,0.0,0.0,0.0,0.0,0.0,200.1427527830957,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Pellakur,0.0,0.0,0.0,11.982888874222548,0.0,20.74467670635649,159.71749530151507,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Pichatur,0.0,0.0,0.0,0.0,0.0,0.6854618024792116,118.53094872050968,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Puttur,0.0,0.0,0.0,0.0,0.0,0.0,111.41305084382692,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Ramachandrapuram,0.0,0.0,0.0,0.0,0.0,0.0,163.1552282539146,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Renigunta,0.0,0.0,0.0,3.5973082078229583,0.0,0.0,223.99223355112036,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Satyavedu,0.0,0.0,0.0,0.0,0.0,26.837128096798722,235.3076275705978,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Srikalahasti,0.0,0.0,0.0,4.791523533646346,0.0,0.0,429.79194507823604,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Sullurpeta,0.0,0.0,0.0,0.0,0.0,368.910011907461,66.44540605421801,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Tada,0.0,0.0,0.0,0.0,0.0,454.71937990110496,70.0827597405858,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Thottambedu,0.0,0.0,0.0,2.1512552153732787,0.0,0.0,208.25614256478718,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Tirupati (Rural),0.0,0.0,0.0,0.0,0.0,0.0,91.75941397808765,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Tirupati (Urban),0.0,0.0,0.0,15.817119119221017,0.0,0.0,306.28255180405324,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Vadamalapeta,0.0,0.0,0.0,0.0,0.0,0.0,101.23711305320698,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Vakadu,0.0,0.0,0.0,0.0,0.0,254.42159402254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Varadaiahpalem,0.0,0.0,0.0,0.0,0.0,0.0,339.42699893118294,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Venkatagiri,0.0,0.0,0.0,218.6446885713097,0.0,0.0,103.17345340819459,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Yerpedu,0.0,0.0,0.0,0.0,0.0,0.0,212.71610972335444,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Tirupati,Yerravaripalem,0.0,0.0,0.0,28.855915930394396,0.0,0.0,332.7279478749162,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Visakhapatnam,Anandapuram,0.0,0.0,0.0,0.0,0.0,206.031075600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Visakhapatnam,Bheemunipatnam,0.0,0.0,0.0,0.0,0.0,159.8953438436375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Visakhapatnam,Gajuwaka,0.0,0.0,0.0,0.0,0.0,96.952157297841,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Visakhapatnam,Gopalapatnam,0.0,0.0,0.0,0.0,0.0,23.9003909040861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Visakhapatnam,Maharanipeta,0.0,0.0,0.0,0.0,0.0,50.45948317578648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Visakhapatnam,Mulagada,0.0,0.0,0.0,0.0,0.0,11.661549036815419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Visakhapatnam,Padmanabham,0.0,0.0,0.0,0.0,0.0,163.62959132330639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Visakhapatnam,Pedagantyada,0.0,0.0,0.0,0.0,0.0,100.25184459170595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Visakhapatnam,Pendurthi,0.0,0.0,0.0,0.0,0.0,123.74158422635361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Visakhapatnam,Seethammadhara,0.0,0.0,0.0,0.0,0.0,4.378963490103465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Visakhapatnam,Visakhapatnam (Rural),0.0,0.0,0.0,0.0,0.0,145.09689510816153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Vizianagaram,Badangi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.31387400573604,0.0,0.0
Andhra Pradesh,Vizianagaram,Bhogapuram,0.0,0.0,0.0,0.0,0.0,120.89690079508995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Vizianagaram,Bobbili,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.18689837512153,0.0,0.0
Andhra Pradesh,Vizianagaram,Bondapalle,0.0,0.0,0.0,0.0,0.0,113.94547560242897,0.0,0.0,0.0,0.0,59.27674096252668,0.0,0.0
Andhra Pradesh,Vizianagaram,Cheepurupalle,0.0,0.0,0.0,0.0,0.0,136.7540347561915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Vizianagaram,Dattirajeru,0.0,0.0,0.0,0.0,0.0,12.886980347311058,0.0,0.0,0.0,0.0,150.95538967007954,0.0,0.0
Andhra Pradesh,Vizianagaram,Denkada,0.0,0.0,0.0,0.0,0.0,155.55664902292582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Vizianagaram,Gajapathinagaram,0.0,0.0,0.0,0.0,0.0,58.82176419389537,0.0,0.0,0.0,0.0,78.20753887490542,0.0,0.0
Andhra Pradesh,Vizianagaram,Gantyada,0.0,0.0,0.0,0.0,0.0,174.89333939796757,0.0,0.0,0.0,0.0,36.62352940135614,0.0,0.0
Andhra Pradesh,Vizianagaram,Garividi,0.0,0.0,0.0,0.0,0.0,160.46212853424632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Vizianagaram,Gurla,0.0,0.0,0.0,0.0,0.0,180.110131459423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Vizianagaram,Jami,0.0,0.0,0.0,0.0,0.0,140.94414897380554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Vizianagaram,Kothavalasa,0.0,0.0,0.0,0.0,0.0,148.2624561003251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Vizianagaram,Lakkavarapukota,0.0,0.0,0.0,0.0,0.0,135.50152629254808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Vizianagaram,Mentada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.11789448851147,0.0,0.0
Andhra Pradesh,Vizianagaram,Merakamudidam,0.0,0.0,0.0,0.0,0.0,132.7833534576978,0.0,0.0,0.0,0.0,60.54014189409387,0.0,0.0
Andhra Pradesh,Vizianagaram,Nellimarla,0.0,0.0,0.0,0.0,0.0,148.72675929061836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Vizianagaram,Pusapatirega,0.0,0.0,0.0,0.0,0.0,180.55507835042394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Vizianagaram,Rajam,0.0,0.0,0.0,0.0,0.0,142.29571818717912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Vizianagaram,Ramabhadrapuram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.29035194264975,0.0,0.0
Andhra Pradesh,Vizianagaram,Regidiamadalavalasa,0.0,0.0,0.0,0.0,0.0,157.47965754638162,0.0,0.0,0.0,0.0,9.320907210459149,0.0,0.0
Andhra Pradesh,Vizianagaram,Santhakaviti,0.0,0.0,0.0,0.0,0.0,160.04078532408573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,Vizianagaram,Srungavarapukota,0.0,0.0,0.0,0.0,0.0,71.72245355279217,0.0,0.0,0.0,0.0,66.43401807533026,0.0,0.0
Andhra Pradesh,Vizianagaram,Therlam,0.0,0.0,0.0,0.0,0.0,62.8460026994192,0.0,0.0,0.0,0.0,118.41593279078752,0.0,0.0
Andhra Pradesh,Vizianagaram,Vangara,0.0,0.0,0.0,0.0,0.0,7.237292469208309,0.0,0.0,0.0,0.0,119.57774446880015,0.0,0.0
Andhra Pradesh,Vizianagaram,Vepada,0.0,0.0,0.0,0.0,0.0,127.41965330914135,0.0,0.0,0.0,0.0,51.86001237185655,0.0,0.0
Andhra Pradesh,Vizianagaram,Vizianagaram,0.0,0.0,0.0,0.0,0.0,128.01083047655158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,West Godavari,Achanta,0.0,0.0,0.0,0.0,0.0,73.85587766782827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,West Godavari,Akividu,0.0,0.0,0.0,3.5681790189416858,0.0,128.63144027400563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,West Godavari,Attili,0.0,0.0,0.0,0.0,0.0,94.76216643656954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,West Godavari,Bhimavaram,0.0,0.0,0.0,0.0,0.0,234.26991501253258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,West Godavari,Iragavaram,0.0,0.0,0.0,0.0,0.0,85.73288717635961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,West Godavari,Kalla,0.0,0.0,0.0,0.0,0.0,152.47075947805095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
